Client_ID,Username,Email,Age,Gender,Annual_Income,Purchase_Frequency,Amount_Spent,Product_Category,Time_Spent,Payment_Method,Discount_Used,Fraud
04435,Kellie Mora,kellie.mo@hotmail.com,40,Female,73907,1,193.68,Books,11.61,PayPal,1,0
04436,Lisa Monroe,lisa.mo@yahoo.com,46,Male,45779,1,144.82,Electronic,18.47,Credit Card,0,0
04437,James Morgan,james.mo@hotmail.com,28,Male,61677,2,462.38,Fashion,48.7,PayPal,0,0
04438,Kimberly Swanson,kimberly.sw@gmail.com,36,Female,64009,3,170.73,Home,13.38,Debit Card,0,0
04439,Shannon Hill,shannon.hi@yahoo.com,28,Female,53503,4,1614.22,Electronic,35.62,PayPal,0,0
04440,Sara Chan,sara.ch@yahoo.com,32,Female,60297,3,973.71,Toys,37.0,Debit Card,0,0
04441,Matthew Lee,matthew.le@hotmail.com,32,Female,37874,1,25.6,Toys,19.19,PayPal,0,0
04442,William Mendoza,william.me@yahoo.com,23,Male,67305,1,271.47,Toys,34.48,Debit Card,0,0
04443,William Maldonado,william.ma@yahoo.com,47,Female,53116,1,163.07,Sports,52.73,Debit Card,0,0
04444,Donna Thompson,donna.th@hotmail.com,33,Male,68142,1,342.66,Books,34.69,Wire,0,0
04445,Alyssa Johnson,alyssa.jo@gmail.com,29,Female,39535,1,380.69,Toys,50.01,Credit Card,0,0
04446,Harry Miller,harry.mi@gmail.com,46,Other,37803,2,80.22,Books,11.72,PayPal,1,0
04447,James Mitchell,james.mi@hotmail.com,21,Female,31810,3,244.96,Fashion,52.7,Wire,0,0
04448,Regina Acosta,regina.ac@hotmail.com,31,Female,50954,4,1076.84,Sports,54.73,Credit Card,1,0
04449,James Mccall,james.mc@hotmail.com,34,Female,59448,1,325.51,Home,17.72,Credit Card,0,0
04450,Jeffrey Franklin,jeffrey.fr@gmail.com,35,Male,50562,1,175.79,Sports,40.51,Credit Card,0,0
04451,Jason Nolan,jason.no@hotmail.com,38,Female,66188,2,855.84,Books,44.81,Credit Card,0,0
04452,Christina Gomez,christina.go@hotmail.com,43,Male,42821,1,224.35,Electronic,50.33,PayPal,0,0
04453,Heather Henson,heather.he@hotmail.com,40,Female,61166,2,879.26,Home,55.57,Wire,0,0
04454,Henry Ellis,henry.el@yahoo.com,18,Male,55273,1,208.48,Toys,52.99,Wire,0,0
04455,Linda Ward,linda.wa@yahoo.com,29,Male,57611,1,456.29,Sports,37.01,PayPal,0,0
04456,Samuel Cooper,samuel.co@gmail.com,39,Female,39164,3,1163.15,Books,33.14,Debit Card,0,0
04457,Kristi White,kristi.wh@yahoo.com,41,Male,51649,2,424.43,Toys,19.04,Debit Card,0,0
04458,Selena Walker,selena.wa@yahoo.com,19,Male,59155,3,791.92,Electronic,29.67,Wire,0,0
04459,Adrian Rivera,adrian.ri@hotmail.com,49,Female,64585,4,1850.11,Home,65.52,Wire,0,0
04460,Sheryl Gonzalez,sheryl.go@gmail.com,26,Female,10000,2,228.02,Sports,23.53,Wire,0,0
04461,Terri Bush,terri.bu@gmail.com,51,Male,46675,1,66.65,Books,38.21,Wire,1,0
04462,Glenn Perry,glenn.pe@yahoo.com,41,Male,45752,2,945.66,Home,27.17,Credit Card,0,0
04463,Carla Jones,carla.jo@hotmail.com,18,Female,49938,1,226.85,Toys,34.19,PayPal,0,0
04464,Tracy Hoffman,tracy.ho@gmail.com,34,Male,71891,1,360.34,Home,59.55,Wire,1,0
04465,Rebecca Wilson,rebecca.wi@yahoo.com,24,Male,61551,1,80.12,Toys,60.61,Credit Card,1,0
04466,Jeffrey Evans,jeffrey.ev@yahoo.com,41,Female,44221,4,1957.44,Sports,57.48,Debit Card,1,0
04467,Shelly Lewis,shelly.le@gmail.com,70,Male,55122,2,590.46,Sports,50.84,Credit Card,0,0
04468,Cody Roberts,cody.ro@hotmail.com,18,Female,43041,4,1251.13,Fashion,20.11,Credit Card,0,0
04469,Marcus Lopez,marcus.lo@yahoo.com,48,Male,40263,3,316.67,Home,34.82,Credit Card,0,0
04470,Maria Cooley,maria.co@yahoo.com,41,Male,34748,4,1086.71,Sports,29.91,Wire,0,0
04471,Beth Griffin,beth.gr@gmail.com,42,Male,62538,1,174.77,Books,58.41,PayPal,0,0
04472,Luis Peters,luis.pe@yahoo.com,26,Female,52652,2,623.88,Home,48.64,Wire,0,0
04473,Bryan Williams,bryan.wi@gmail.com,27,Male,66579,1,486.12,Sports,59.34,Credit Card,0,0
04474,Michael Johnson,michael.jo@hotmail.com,23,Male,54758,3,531.27,Sports,48.89,Credit Card,0,0
04475,Debra Rose,debra.ro@gmail.com,54,Male,43121,2,817.5,Toys,59.05,Debit Card,0,0
04476,Jacob Cannon,jacob.ca@yahoo.com,36,Male,32794,3,968.93,Home,17.36,Debit Card,0,0
04477,Heather Stewart,heather.st@hotmail.com,20,Male,73117,2,141.05,Fashion,29.06,Debit Card,0,0
04478,James Hicks,james.hi@gmail.com,32,Male,56064,1,295.31,Books,55.78,Credit Card,0,0
04479,Linda Jones,linda.jo@gmail.com,33,Male,31215,4,632.15,Books,27.7,Debit Card,1,0
04480,Russell Esparza,russell.es@yahoo.com,27,Male,40429,1,442.74,Toys,61.02,Wire,0,0
04481,Brooke Carey,brooke.ca@gmail.com,29,Male,77178,2,44.28,Fashion,42.29,Credit Card,1,0
04482,Karen Moore,karen.mo@gmail.com,37,Female,62864,3,1234.58,Electronic,57.31,Debit Card,1,0
04483,Cynthia Howard,cynthia.ho@gmail.com,31,Other,57277,2,597.78,Home,26.43,Debit Card,0,0
04484,Evan Martinez,evan.ma@gmail.com,33,Male,52717,4,273.79,Fashion,59.97,Wire,0,0
04485,Mary Fisher,mary.fi@gmail.com,29,Female,35946,1,201.32,Electronic,23.45,Wire,0,0
04486,Gregory Delgado,gregory.de@gmail.com,27,Male,60463,5,713.72,Electronic,35.57,Credit Card,0,0
04487,Michael Miller,michael.mi@hotmail.com,48,Male,43193,3,513.57,Books,22.32,Debit Card,1,0
04488,Erin Miller,erin.mi@hotmail.com,31,Male,53341,2,532.96,Home,9.74,Credit Card,1,0
04489,Donna Harris,donna.ha@yahoo.com,55,Male,28966,3,219.3,Sports,23.2,Debit Card,0,0
04490,Joseph Goodman,joseph.go@yahoo.com,51,Female,59360,1,34.37,Sports,44.97,Wire,1,0
04491,Richard Ramos,richard.ra@yahoo.com,41,Female,56834,2,314.48,Home,34.93,Credit Card,0,0
04492,Ricardo Curtis,ricardo.cu@gmail.com,48,Male,63334,2,343.64,Books,25.86,Credit Card,1,0
04493,Christine Campos,christine.ca@yahoo.com,48,Male,83254,3,1488.15,Electronic,38.21,Debit Card,1,0
04494,Chelsea Arnold,chelsea.ar@yahoo.com,25,Male,50685,1,427.11,Electronic,61.32,PayPal,1,0
04495,Brent Martinez,brent.ma@gmail.com,32,Female,38291,2,215.18,Toys,11.99,Wire,0,0
04496,Eric Chavez,eric.ch@gmail.com,48,Male,67308,2,509.45,Sports,54.16,Wire,0,0
04497,Raymond Austin,raymond.au@hotmail.com,34,Female,55484,1,78.16,Electronic,26.54,PayPal,1,0
04498,Edward Hart,edward.ha@hotmail.com,33,Female,44774,2,573.13,Toys,54.07,Credit Card,0,0
04499,Devin Bush,devin.bu@yahoo.com,42,Female,33798,2,347.26,Electronic,51.78,Debit Card,1,0
04500,Billy Valencia,billy.va@yahoo.com,26,Female,69500,4,1408.15,Electronic,17.04,PayPal,0,0
04501,Gerald Werner,gerald.we@yahoo.com,30,Male,61448,3,613.2,Electronic,53.0,Debit Card,1,0
04502,Walter Baker,walter.ba@hotmail.com,55,Female,49585,3,81.58,Toys,53.62,Debit Card,0,0
04503,Pamela Castillo,pamela.ca@gmail.com,29,Male,32542,2,552.82,Books,27.12,Wire,0,0
04504,Carla Howard,carla.ho@yahoo.com,40,Female,31412,2,963.85,Electronic,11.66,Credit Card,0,0
04505,Michael Ortiz,michael.or@yahoo.com,38,Male,63714,2,773.36,Home,23.16,Credit Card,0,0
04506,Kelsey Rogers,kelsey.ro@hotmail.com,30,Female,68650,1,378.13,Toys,7.83,Debit Card,0,0
04507,Ann Dean,ann.de@gmail.com,43,Female,23330,2,759.06,Toys,43.57,PayPal,1,0
04508,Steven White,steven.wh@yahoo.com,18,Male,29198,3,633.98,Books,15.58,Debit Card,0,0
04509,Timothy Romero,timothy.ro@gmail.com,45,Female,47411,2,885.4,Electronic,39.67,PayPal,0,0
04510,John Rose,john.ro@hotmail.com,46,Male,75710,2,976.85,Toys,18.87,Credit Card,1,0
04511,Stephanie Turner,stephanie.tu@gmail.com,49,Male,57223,3,1005.34,Books,59.13,Credit Card,0,0
04512,Logan Adams,logan.ad@gmail.com,38,Female,35689,1,456.66,Books,24.8,Debit Card,0,0
04513,Lisa Farmer,lisa.fa@hotmail.com,39,Female,75444,2,967.89,Home,16.14,PayPal,0,0
04514,Ashley Barnett,ashley.ba@yahoo.com,44,Male,44462,3,84.05,Sports,40.86,PayPal,1,0
04515,Robert Moon,robert.mo@yahoo.com,50,Female,70739,3,1164.8,Sports,60.71,PayPal,0,0
04516,Katelyn Austin,katelyn.au@yahoo.com,40,Female,58043,1,43.33,Fashion,20.23,Credit Card,0,0
04517,Larry Burton,larry.bu@yahoo.com,46,Male,27064,1,71.8,Toys,54.93,Debit Card,1,0
04518,Jessica Wilson,jessica.wi@gmail.com,46,Female,48012,1,51.76,Toys,51.37,Credit Card,0,0
04519,Sheila Glass,sheila.gl@yahoo.com,27,Male,48560,4,703.13,Toys,17.34,Credit Card,0,0
04520,Ruth Moore,ruth.mo@gmail.com,32,Female,54061,6,1409.98,Sports,41.43,PayPal,0,0
04521,John Ball,john.ba@hotmail.com,35,Male,47040,3,258.66,Home,36.88,Credit Card,0,0
04522,Jessica Morrow,jessica.mo@yahoo.com,41,Female,59272,3,1216.57,Books,27.73,PayPal,0,0
04523,Amanda Wilkins,amanda.wi@gmail.com,37,Male,53982,3,464.59,Fashion,32.64,Debit Card,0,0
04524,Jim Gross,jim.gr@gmail.com,26,Male,35563,1,327.15,Toys,16.42,Credit Card,0,0
04525,Harold Leach,harold.le@yahoo.com,51,Male,62228,2,243.69,Electronic,40.17,Debit Card,0,0
04526,James Reyes,james.re@gmail.com,37,Female,52563,3,735.02,Electronic,36.21,Debit Card,0,0
04527,Tricia Alexander,tricia.al@yahoo.com,34,Female,63379,1,365.82,Home,17.26,Credit Card,0,0
04528,Kristi Williams,kristi.wi@hotmail.com,44,Male,41076,2,256.02,Home,16.68,Credit Card,1,0
04529,Robert James,robert.ja@hotmail.com,18,Male,17946,2,798.56,Sports,58.77,PayPal,0,0
04530,Roger Chang,roger.ch@yahoo.com,33,Male,26703,3,753.77,Fashion,19.17,Wire,0,0
04531,Tammy Blair,tammy.bl@yahoo.com,48,Male,56927,2,621.88,Sports,50.1,Wire,1,0
04532,Michael Walters,michael.wa@hotmail.com,22,Female,52029,3,420.41,Books,57.04,Debit Card,0,0
04533,Rachel White,rachel.wh@gmail.com,29,Female,19061,2,270.09,Electronic,48.25,PayPal,0,0
04534,Brandon Baker,brandon.ba@hotmail.com,25,Male,62520,2,827.01,Home,54.81,PayPal,0,0
04535,William Snyder,william.sn@gmail.com,36,Male,40033,2,585.39,Toys,55.39,PayPal,0,0
04536,Adam Contreras,adam.co@hotmail.com,26,Male,56273,1,313.12,Home,46.2,Wire,1,0
04537,Margaret Mendez,margaret.me@yahoo.com,42,Male,41562,1,124.56,Sports,41.12,Credit Card,1,0
04538,Pam Orozco,pam.or@hotmail.com,31,Male,36323,2,369.26,Toys,28.15,Debit Card,0,0
04539,Jerry Sampson,jerry.sa@gmail.com,19,Female,64494,1,235.1,Toys,51.73,Credit Card,0,0
04540,Danielle Thomas,danielle.th@gmail.com,34,Male,34794,1,20.73,Books,32.2,Wire,0,0
04541,Sean Young,sean.yo@gmail.com,38,Female,29322,2,801.33,Electronic,29.15,Credit Card,1,0
04542,Sarah Castro,sarah.ca@hotmail.com,24,Female,66464,1,427.96,Toys,15.25,Credit Card,0,0
04543,Trevor Wheeler,trevor.wh@gmail.com,38,Female,49384,2,196.48,Home,33.51,Wire,0,0
04544,James Foster,james.fo@yahoo.com,41,Male,53996,3,1119.57,Books,51.15,PayPal,0,0
04545,Maria Martinez,maria.ma@hotmail.com,22,Male,67369,1,367.34,Toys,37.76,PayPal,1,0
04546,Charles Tyler,charles.ty@hotmail.com,39,Male,67008,2,917.53,Toys,51.77,PayPal,0,0
04547,Paul Smith,paul.sm@hotmail.com,36,Female,41050,3,1145.36,Home,59.69,Credit Card,0,0
04548,Charles Bailey,charles.ba@yahoo.com,35,Female,49382,3,1068.6,Fashion,50.61,Credit Card,1,0
04549,Stephen Gonzalez,stephen.go@yahoo.com,54,Male,57337,4,610.2,Sports,53.05,Debit Card,0,0
04550,Douglas Moore,douglas.mo@hotmail.com,34,Female,33312,2,461.66,Toys,45.85,PayPal,0,1
04551,Lawrence Williams,lawrence.wi@gmail.com,31,Female,57184,4,1812.49,Home,46.16,Debit Card,0,0
04552,Barbara Hunter,barbara.hu@gmail.com,50,Female,69931,1,380.34,Electronic,60.43,Credit Card,1,0
04553,Norma Castro,norma.ca@gmail.com,40,Female,40891,6,199.91,Home,19.06,Debit Card,0,0
04554,Karen Jones,karen.jo@yahoo.com,33,Male,58828,4,277.84,Electronic,13.57,Credit Card,0,0
04555,Ann Scott,ann.sc@gmail.com,27,Female,21474,2,590.46,Toys,36.77,PayPal,1,0
04556,Jessica Bray,jessica.br@gmail.com,18,Other,48350,3,802.37,Sports,20.55,PayPal,0,0
04557,Regina Hutchinson,regina.hu@gmail.com,31,Male,62482,1,64.61,Home,18.9,Credit Card,1,1
04558,Darrell David,darrell.da@hotmail.com,46,Female,49844,4,141.75,Fashion,36.03,Credit Card,0,0
04559,Andre Garcia,andre.ga@gmail.com,42,Male,45303,1,498.28,Books,61.43,Wire,0,0
04560,Eric Bell,eric.be@yahoo.com,25,Male,51897,3,1064.01,Electronic,36.8,Wire,0,0
04561,Michelle Griffin,michelle.gr@gmail.com,40,Female,62218,1,159.01,Home,37.76,PayPal,0,0
04562,Natalie Snyder,natalie.sn@hotmail.com,33,Male,44453,1,54.8,Home,52.98,Credit Card,0,0
04563,Ryan Thomas,ryan.th@hotmail.com,44,Male,32584,1,255.06,Home,33.07,Credit Card,1,0
04564,Kimberly Beltran,kimberly.be@yahoo.com,31,Female,47073,2,928.04,Sports,58.12,Credit Card,0,0
04565,Valerie Woodard,valerie.wo@hotmail.com,38,Female,26463,2,692.65,Electronic,27.39,Credit Card,1,0
04566,Paul Gibson,paul.gi@gmail.com,42,Male,40105,2,786.46,Home,62.34,Wire,1,0
04567,Mark Figueroa,mark.fi@gmail.com,38,Male,54233,2,327.01,Sports,49.97,PayPal,0,0
04568,Mary Huang,mary.hu@yahoo.com,43,Male,65079,1,221.15,Electronic,16.74,Wire,0,0
04569,Robert Williams,robert.wi@yahoo.com,29,Female,58013,1,311.51,Toys,49.08,Wire,0,0
04570,Keith Taylor,keith.ta@hotmail.com,18,Female,31102,1,387.51,Toys,36.39,PayPal,0,0
04571,Joshua Mccoy,joshua.mc@yahoo.com,35,Female,43383,1,407.28,Toys,45.19,Credit Card,0,0
04572,David Holloway,david.ho@gmail.com,51,Male,43953,5,302.04,Books,67.28,Debit Card,0,0
04573,Tasha Schmidt,tasha.sc@gmail.com,46,Male,75453,3,653.75,Toys,61.91,Credit Card,0,0
04574,Katelyn Bean,katelyn.be@yahoo.com,43,Female,57081,2,804.37,Books,28.27,Debit Card,1,0
04575,Chris Wade,chris.wa@hotmail.com,18,Female,42418,1,305.38,Toys,45.62,PayPal,0,0
04576,Krista Huffman,krista.hu@yahoo.com,23,Male,49199,4,1096.9,Toys,60.01,Credit Card,0,0
04577,Miguel Campbell,miguel.ca@hotmail.com,43,Male,46868,1,54.73,Fashion,51.18,Credit Card,1,0
04578,Michelle Stone,michelle.st@yahoo.com,39,Other,78059,1,203.37,Fashion,7.14,PayPal,0,0
04579,Juan Henson,juan.he@gmail.com,53,Female,47961,3,1285.46,Toys,44.93,Wire,0,0
04580,Susan Bullock,susan.bu@yahoo.com,25,Female,53910,1,198.67,Sports,53.94,Wire,0,0
04581,Tami Thompson,tami.th@hotmail.com,21,Female,46807,1,85.02,Books,29.02,PayPal,1,0
04582,Lisa Mcdonald,lisa.mc@hotmail.com,38,Male,41392,2,625.12,Home,26.93,Credit Card,0,0
04583,Aaron Rhodes,aaron.rh@gmail.com,45,Male,32039,1,237.58,Fashion,29.93,Credit Card,0,0
04584,Cory Smith,cory.sm@gmail.com,40,Male,69648,1,398.75,Books,39.65,Wire,0,0
04585,Jimmy Smith,jimmy.sm@yahoo.com,35,Male,50007,1,124.08,Sports,9.35,Credit Card,1,0
04586,Edward Martinez,edward.ma@yahoo.com,26,Male,60937,2,870.33,Sports,28.62,Wire,1,0
04587,Anna Robinson,anna.ro@gmail.com,41,Male,43982,4,1501.92,Books,15.07,PayPal,0,0
04588,Alan Simmons,alan.si@hotmail.com,28,Other,46399,3,1440.48,Toys,28.37,PayPal,0,0
04589,Jessica Thomas,jessica.th@yahoo.com,52,Female,29697,4,143.25,Toys,35.19,Wire,1,0
04590,Michael Henson,michael.he@gmail.com,34,Male,72130,2,886.61,Electronic,50.51,Wire,0,0
04591,Nicole Bell,nicole.be@yahoo.com,21,Female,34271,3,487.37,Sports,41.67,PayPal,1,0
04592,Timothy Kirby,timothy.ki@hotmail.com,27,Female,67476,6,1459.53,Electronic,31.43,Debit Card,0,0
04593,Sarah Hensley,sarah.he@gmail.com,39,Female,40192,2,746.32,Home,54.53,PayPal,0,0
04594,Rachel Dawson,rachel.da@gmail.com,26,Male,61173,4,531.49,Toys,13.12,Wire,0,0
04595,Gregory Hurst,gregory.hu@hotmail.com,49,Male,44226,5,2221.72,Home,54.23,PayPal,0,0
04596,Courtney Meyer,courtney.me@hotmail.com,45,Male,77327,3,234.5,Toys,31.8,Credit Card,0,0
04597,Kenneth Williams,kenneth.wi@gmail.com,27,Male,44005,1,113.39,Fashion,8.79,Wire,0,0
04598,Heather Reynolds,heather.re@hotmail.com,33,Female,36411,1,386.9,Books,52.6,PayPal,0,0
04599,Melissa Henry,melissa.he@gmail.com,41,Male,31247,4,103.04,Electronic,35.02,Debit Card,0,0
04600,Joe Lee,joe.le@yahoo.com,40,Female,40665,4,833.02,Books,38.93,PayPal,0,0
04601,Taylor Hancock,taylor.ha@gmail.com,41,Female,49302,1,373.97,Toys,7.98,Wire,1,0
04602,Natasha Kennedy,natasha.ke@hotmail.com,43,Male,28555,1,302.31,Books,50.64,Wire,1,0
04603,Mark Duncan,mark.du@yahoo.com,23,Male,51299,1,258.15,Sports,48.32,Debit Card,0,0
04604,Alexander Ross,alexander.ro@gmail.com,38,Female,48299,1,414.35,Home,23.28,Wire,0,0
04605,Mallory Scott,mallory.sc@hotmail.com,37,Female,67428,1,114.89,Fashion,40.87,Credit Card,1,0
04606,Maria Tran,maria.tr@gmail.com,26,Female,56414,1,391.86,Fashion,39.06,Wire,1,0
04607,Laura Adkins,laura.ad@yahoo.com,19,Male,49725,1,173.1,Sports,58.53,Credit Card,0,0
04608,Linda Spence,linda.sp@yahoo.com,49,Male,91938,4,761.84,Toys,40.05,Wire,0,0
04609,Larry Mckay,larry.mc@gmail.com,19,Female,79913,1,491.77,Sports,59.69,Credit Card,0,0
04610,Vicki Kelly,vicki.ke@hotmail.com,34,Male,40288,1,483.09,Home,10.72,Credit Card,0,0
04611,Taylor Wilson,taylor.wi@hotmail.com,42,Female,36685,3,842.94,Electronic,42.18,Wire,0,0
04612,Tamara Mckenzie,tamara.mc@yahoo.com,32,Female,49835,3,1450.04,Home,56.42,Wire,0,0
04613,Joy Jensen,joy.je@hotmail.com,39,Female,56531,1,28.62,Books,18.97,Debit Card,1,0
04614,Edward Baker,edward.ba@yahoo.com,33,Female,74790,3,412.33,Toys,54.59,Wire,0,0
04615,Cassandra Vasquez,cassandra.va@yahoo.com,27,Female,53217,2,575.02,Home,52.38,Debit Card,0,0
04616,Calvin Webb,calvin.we@hotmail.com,47,Male,58759,1,41.88,Toys,51.59,Debit Card,0,0
04617,Javier Jensen,javier.je@gmail.com,32,Female,47328,1,257.64,Electronic,8.78,Wire,0,0
04618,Charles Hernandez,charles.he@hotmail.com,30,Male,52668,7,3468.23,Toys,59.93,Wire,0,0
04619,Ann Edwards,ann.ed@gmail.com,38,Female,42429,1,293.75,Electronic,49.29,Credit Card,0,0
04620,Elizabeth Garcia,elizabeth.ga@hotmail.com,24,Male,44813,2,122.29,Books,25.99,Wire,0,0
04621,Jessica Mills,jessica.mi@hotmail.com,50,Female,45367,2,307.78,Toys,40.89,Wire,0,0
04622,Carol Butler,carol.bu@gmail.com,49,Male,37984,1,56.35,Electronic,37.33,Credit Card,0,0
04623,Diane Rose,diane.ro@gmail.com,40,Male,46291,3,1214.12,Sports,32.51,Credit Card,0,0
04624,Kyle Mills,kyle.mi@gmail.com,31,Female,38628,1,490.87,Home,55.19,Wire,0,0
04625,Michael Cameron,michael.ca@yahoo.com,24,Male,55646,5,376.69,Sports,63.35,Credit Card,0,0
04626,Donna Murray,donna.mu@hotmail.com,18,Female,57129,3,271.43,Books,38.64,Wire,0,0
04627,Jessica Harmon,jessica.ha@gmail.com,22,Male,51600,1,257.4,Toys,54.83,PayPal,0,0
04628,Antonio Wright,antonio.wr@hotmail.com,20,Female,10000,1,137.91,Books,27.96,Credit Card,0,0
04629,Stephanie Lee,stephanie.le@yahoo.com,27,Female,46184,2,479.61,Sports,40.86,Debit Card,0,0
04630,Lori Jackson,lori.ja@hotmail.com,25,Male,54732,2,86.52,Electronic,33.02,Wire,1,1
04631,Rebecca Arnold,rebecca.ar@hotmail.com,54,Female,49958,1,299.26,Home,35.31,Credit Card,0,0
04632,Shannon Brown,shannon.br@gmail.com,41,Female,24180,3,102.13,Toys,31.02,Wire,0,0
04633,Edward Lewis,edward.le@yahoo.com,44,Female,75045,3,657.41,Home,50.43,Credit Card,1,0
04634,Doris Walls,doris.wa@hotmail.com,31,Male,41145,3,709.93,Home,38.03,Credit Card,0,0
04635,Vanessa Armstrong,vanessa.ar@gmail.com,34,Female,84946,6,1795.25,Home,25.8,Credit Card,0,0
04636,Andrew Wilcox,andrew.wi@hotmail.com,38,Male,58828,5,616.4,Home,24.91,PayPal,1,0
04637,Stephen Wood,stephen.wo@gmail.com,48,Male,37993,3,1430.39,Electronic,50.78,Wire,0,0
04638,Richard Smith,richard.sm@yahoo.com,26,Female,68047,1,173.52,Sports,45.01,Debit Card,1,0
04639,Kathy Brown,kathy.br@hotmail.com,19,Female,30285,2,960.93,Books,42.52,PayPal,1,0
04640,Julia Hart,julia.ha@gmail.com,38,Female,41428,3,943.53,Books,40.74,Debit Card,0,0
04641,Jessica Collins,jessica.co@gmail.com,42,Female,52555,1,201.05,Home,8.11,Wire,0,0
04642,Amanda Melendez,amanda.me@yahoo.com,33,Female,63537,3,1183.3,Toys,56.72,Wire,0,0
04643,Jessica Martinez,jessica.ma@gmail.com,23,Female,41635,1,209.87,Books,38.98,Wire,0,0
04644,Ashley Peterson,ashley.pe@yahoo.com,54,Female,61451,6,1816.01,Books,24.75,Credit Card,1,0
04645,Brian Gonzales,brian.go@hotmail.com,31,Female,68710,2,112.98,Sports,63.89,Credit Card,0,0
04646,Nancy Carney,nancy.ca@hotmail.com,26,Female,38352,1,320.15,Electronic,13.58,Debit Card,0,0
04647,Theresa Henderson,theresa.he@yahoo.com,19,Female,31360,2,194.39,Sports,60.62,PayPal,0,0
04648,Melissa Perez,melissa.pe@gmail.com,18,Male,19886,2,666.72,Books,32.32,Wire,0,0
04649,Mary Chavez,mary.ch@yahoo.com,41,Female,52701,1,167.86,Fashion,37.24,Debit Card,0,0
04650,Ashley Hernandez,ashley.he@hotmail.com,24,Male,56169,1,99.18,Electronic,11.77,Debit Card,1,0
04651,Gregory Roth,gregory.ro@yahoo.com,32,Male,54551,2,332.95,Toys,22.93,Debit Card,0,0
04652,Jeffery Walton,jeffery.wa@hotmail.com,43,Female,56512,3,1070.18,Fashion,65.73,Credit Card,0,0
04653,Anthony Hawkins,anthony.ha@hotmail.com,29,Female,61093,2,192.88,Sports,45.31,PayPal,0,0
04654,Stacy Dennis,stacy.de@gmail.com,33,Female,44942,1,318.59,Electronic,12.04,PayPal,0,0
04655,Maxwell Day,maxwell.da@gmail.com,54,Female,47551,3,1250.27,Toys,21.57,Wire,1,0
04656,Renee Mendoza,renee.me@hotmail.com,23,Male,23364,2,418.11,Fashion,27.48,Wire,1,0
04657,Julia Edwards,julia.ed@gmail.com,25,Male,39688,3,1409.74,Electronic,11.63,Debit Card,0,0
04658,Julia Young,julia.yo@hotmail.com,32,Male,49873,1,433.34,Home,11.23,PayPal,1,0
04659,Ricky Mitchell,ricky.mi@hotmail.com,27,Female,33777,3,409.71,Sports,48.52,Credit Card,0,0
04660,Heather Wilson,heather.wi@yahoo.com,31,Male,28946,3,1446.41,Books,42.84,PayPal,1,0
04661,Brandi Bush,brandi.bu@gmail.com,34,Male,60371,1,314.5,Fashion,9.61,Wire,0,0
04662,Larry Mcguire,larry.mc@yahoo.com,18,Female,37271,2,54.91,Fashion,40.59,Debit Card,0,0
04663,Jordan Bell,jordan.be@gmail.com,31,Male,23300,3,649.13,Fashion,59.31,Debit Card,0,0
04664,Lisa Molina,lisa.mo@gmail.com,34,Female,47835,3,616.54,Home,14.15,Credit Card,0,0
04665,Frank Anderson,frank.an@gmail.com,32,Female,47145,2,435.09,Home,24.81,Credit Card,0,0
04666,Katherine Reed,katherine.re@hotmail.com,32,Male,23790,4,77.18,Electronic,14.92,Credit Card,1,0
04667,David Johnson,david.jo@hotmail.com,30,Male,54080,2,286.05,Fashion,50.5,PayPal,0,0
04668,Melissa Young,melissa.yo@gmail.com,23,Female,23343,1,89.12,Electronic,48.39,Credit Card,0,0
04669,Paul Mason,paul.ma@hotmail.com,45,Female,53485,3,172.35,Toys,41.1,PayPal,0,0
04670,Mary Jackson,mary.ja@yahoo.com,59,Male,72394,4,144.22,Electronic,22.08,Debit Card,0,0
04671,Sheila Clark,sheila.cl@gmail.com,49,Male,39821,3,860.23,Books,17.0,Debit Card,1,0
04672,Mary Giles,mary.gi@yahoo.com,47,Male,35222,1,466.14,Electronic,41.75,Debit Card,1,0
04673,Adam Chambers,adam.ch@yahoo.com,37,Male,64055,2,194.32,Home,54.57,Credit Card,1,0
04674,Christine Watson,christine.wa@gmail.com,42,Male,59338,2,556.2,Home,10.66,PayPal,0,0
04675,Crystal Mcpherson,crystal.mc@gmail.com,22,Male,37681,2,362.48,Fashion,21.7,Credit Card,0,0
04676,Karen Martinez,karen.ma@gmail.com,47,Female,76515,1,374.48,Toys,16.1,PayPal,0,0
04677,Joseph Green,joseph.gr@hotmail.com,40,Female,44597,2,379.6,Books,25.69,Debit Card,0,0
04678,Ashley Mcdowell,ashley.mc@gmail.com,33,Male,47134,1,405.05,Toys,36.33,Wire,0,0
04679,Steven Chavez,steven.ch@hotmail.com,44,Male,32374,1,460.79,Toys,8.13,Debit Card,1,0
04680,Samantha Cox,samantha.co@hotmail.com,33,Male,44480,2,62.47,Books,42.54,Debit Card,0,0
04681,Jeremy King,jeremy.ki@yahoo.com,30,Female,26760,1,491.33,Sports,54.04,Debit Card,0,1
04682,Johnny Kelly,johnny.ke@gmail.com,18,Male,27056,3,457.34,Fashion,35.7,Debit Card,0,0
04683,Tracey Moreno,tracey.mo@hotmail.com,36,Female,57279,4,1303.77,Books,58.83,PayPal,0,0
04684,Rachel Simmons,rachel.si@hotmail.com,27,Female,45628,1,458.17,Electronic,43.54,PayPal,0,0
04685,Justin Richardson,justin.ri@yahoo.com,37,Male,44698,1,341.4,Fashion,45.7,Wire,1,0
